SalesKey,DateKey,ProductKey,CustomerKey,CategoryKey,ColorKey,BrandKey,GeoKey,CountryKey,Quantity,NetPrice
25874,20080807,1747,15090,2,2,2,2,1,3,98.1
25875,20080807,670,18893,21,4,9,145,1,3,176.4
25876,20080807,1685,1759,5,5,8,82,1,3,4.851
25877,20080807,1685,1768,5,5,8,14,1,3,4.851
25878,20080807,1685,2068,5,5,8,29,1,3,4.851
25879,20080807,1685,2715,5,5,8,87,1,3,4.851
25880,20080807,241,12208,4,4,1,26,1,3,296.1
25881,20080807,1668,17787,5,4,2,29,1,3,6.291
25882,20080807,1668,17989,5,4,2,28,1,3,6.291
25883,20080609,1755,16,2,2,2,12,1,1,64.9
25884,20080807,151,18841,26,1,4,24,1,3,1066.473
25885,20080807,1702,18860,5,10,8,87,1,3,15.291
25886,20080807,756,18860,6,4,1,87,1,3,26.91
25887,20080807,2260,18860,12,11,10,87,1,3,71.955
25888,20080807,2133,18860,3,1,1,87,1,3,116.91
25889,20080807,240,18860,4,4,1,87,1,3,269.1
25890,20080807,1615,18860,16,1,8,87,1,3,260.991
25891,20080807,2195,18860,12,4,4,87,1,3,91.791
25892,20080807,807,18860,6,1,1,87,1,3,10.71
25893,20080807,768,18860,6,4,1,87,1,3,16.11
25894,20080807,802,18860,6,1,1,87,1,3,13.95
25895,20080807,2273,18860,12,4,9,87,1,3,206.991
25896,20080807,2058,18860,7,1,1,87,1,3,125.991
25897,20080807,2275,18860,12,4,9,87,1,3,91.791
25898,20080807,348,18860,24,1,7,87,1,3,682.2
25899,20080807,2078,18860,7,10,1,87,1,3,85.491
25900,20080807,1162,18860,14,4,7,87,1,3,774.0
25901,20080807,907,18860,6,10,8,87,1,3,91.8
25902,20080807,1055,18860,25,11,6,87,1,3,304.2
25903,20080807,1136,18860,25,9,7,87,1,3,432.45
25904,20080807,1242,18860,14,1,7,87,1,3,754.2
25905,20080807,1214,18860,14,11,7,87,1,3,148.5
25906,20080807,1324,18860,15,4,1,87,1,3,35.091
25907,20080807,213,18860,4,3,3,87,1,3,269.91
25908,20080807,418,18860,28,3,4,87,1,3,242.955
25909,20080807,184,18860,19,3,8,87,1,3,89.1
25910,20080807,1700,13820,5,10,8,80,1,3,7.992
25911,20080807,271,12189,4,1,1,88,1,4,440.1
25912,20080807,257,12198,4,3,1,39,1,4,386.1
25913,20080807,103,747,27,4,10,74,1,4,103.5
25914,20080807,103,772,27,4,10,47,1,4,103.5
25915,20080807,1747,15108,2,2,2,9,1,4,98.1
25916,20080807,568,18879,20,3,9,136,1,4,449.1
25917,20080807,1685,936,5,5,8,76,1,4,4.851
25918,20080807,1685,1020,5,5,8,32,1,4,4.851
25919,20080807,1685,2029,5,5,8,89,1,4,4.851
25920,20080807,1685,2056,5,5,8,76,1,4,4.851
25921,20080807,1685,2148,5,5,8,12,1,4,4.851
25922,20080807,1745,15594,2,2,2,40,1,4,98.1
25923,20080807,1745,15706,2,2,2,5,1,4,98.1
25924,20080807,241,12213,4,4,1,22,1,4,296.1
25925,20080807,1668,17777,5,4,2,26,1,4,6.291
25926,20080807,1668,17970,5,4,2,4,1,4,6.291
25927,20080807,151,18841,26,1,4,24,1,4,1066.473
25928,20080807,1702,18860,5,10,8,87,1,4,15.291
25929,20080807,756,18860,6,4,1,87,1,4,26.91
25930,20080807,2260,18860,12,11,10,87,1,4,71.955
25931,20080807,240,18860,4,4,1,87,1,4,269.1
25932,20080807,2195,18860,12,4,4,87,1,4,91.791
25933,20080807,471,18860,30,4,9,87,1,4,89.1
25934,20080807,340,18860,24,4,7,87,1,4,737.1
25935,20080807,2133,18860,3,1,1,87,1,4,116.91
25936,20080807,807,18860,6,1,1,87,1,4,10.71
25937,20080807,2359,18860,8,10,1,87,1,4,269.991
25938,20080807,2077,18860,7,10,1,87,1,4,89.991
25939,20080807,768,18860,6,4,1,87,1,4,16.11
25940,20080807,802,18860,6,1,1,87,1,4,13.95
25941,20080807,2273,18860,12,4,9,87,1,4,206.991
25942,20080807,1529,18860,10,4,5,87,1,4,229.5
25943,20080807,2275,18860,12,4,9,87,1,4,91.791
25944,20080807,348,18860,24,1,7,87,1,4,682.2
25945,20080807,2078,18860,7,10,1,87,1,4,85.491
25946,20080807,1385,18860,15,11,1,87,1,4,20.691
25947,20080807,1162,18860,14,4,7,87,1,4,774.0
25948,20080807,1055,18860,25,11,6,87,1,4,304.2
25949,20080807,2032,18860,7,11,3,87,1,4,179.991
25950,20080807,1076,18860,25,4,1,87,1,4,573.3
25951,20080807,1136,18860,25,9,7,87,1,4,432.45
25952,20080807,213,18860,4,3,3,87,1,4,269.91
25953,20080807,418,18860,28,3,4,87,1,4,242.955
25954,20080807,184,18860,19,3,8,87,1,4,89.1
25955,20080807,3,19036,22,1,1,51,1,4,13.068
25956,20080808,2491,18860,1,4,1,87,1,1,22.491
25957,20080808,19,7345,22,7,1,35,1,1,98.955
25958,20080808,19,7352,22,7,1,15,1,1,98.955
25959,20080808,19,7353,22,7,1,24,1,1,98.955
25960,20080808,19,7354,22,7,1,73,1,1,98.955
25961,20080808,19,7358,22,7,1,80,1,1,98.955
25962,20080808,19,7360,22,7,1,9,1,1,98.955
25963,20080808,19,7361,22,7,1,27,1,1,98.955
25964,20080808,669,18893,21,4,9,145,1,1,169.2
25965,20080808,1743,11024,2,2,2,41,1,1,25.2
25966,20080808,1743,11332,2,2,2,24,1,1,25.2
25967,20080808,1743,11338,2,2,2,28,1,1,25.2
25968,20080808,1743,11339,2,2,2,46,1,1,25.2
25969,20080808,1743,11340,2,2,2,7,1,1,25.2
25970,20080808,1743,11341,2,2,2,27,1,1,25.2
25971,20080808,1743,11343,2,2,2,29,1,1,25.2
25972,20080808,1743,11344,2,2,2,1,1,1,25.2
25973,20080808,1707,4960,2,2,2,7,1,1,63.117
25974,20080808,1707,4963,2,2,2,77,1,1,63.117
25975,20080808,1707,4967,2,2,2,81,1,1,63.117
25976,20080808,1707,4968,2,2,2,29,1,1,63.117
25977,20080808,1707,4969,2,2,2,35,1,1,63.117
25978,20080808,1707,4971,2,2,2,41,1,1,63.117
25979,20080808,1707,4972,2,2,2,82,1,1,63.117
25980,20080808,1707,4973,2,2,2,12,1,1,63.117
25981,20080808,1707,4974,2,2,2,86,1,1,63.117
25982,20080808,1665,6677,5,5,2,2,1,1,4.491
25983,20080808,1665,7314,5,5,2,15,1,1,4.491
25984,20080808,1665,7317,5,5,2,83,1,1,4.491
25985,20080808,1665,7328,5,5,2,16,1,1,4.491
25986,20080808,1665,7347,5,5,2,40,1,1,4.491
25987,20080808,1665,7348,5,5,2,33,1,1,4.491
25988,20080808,1665,7349,5,5,2,5,1,1,4.491
25989,20080808,1665,7460,5,5,2,30,1,1,4.491
25990,20080808,1665,7473,5,5,2,79,1,1,4.491
25991,20080808,1665,7476,5,5,2,14,1,1,4.491
25992,20080808,1665,7477,5,5,2,16,1,1,4.491
25993,20080808,1665,7641,5,5,2,80,1,1,4.491
25994,20080808,1665,7648,5,5,2,24,1,1,4.491
25995,20080808,1665,7649,5,5,2,15,1,1,4.491
25996,20080808,1665,7651,5,5,2,42,1,1,4.491
25997,20080808,1665,7652,5,5,2,89,1,1,4.491
25998,20080808,1665,7653,5,5,2,29,1,1,4.491
25999,20080808,1665,7654,5,5,2,53,1,1,4.491
26000,20080808,1665,7657,5,5,2,41,1,1,4.491
26001,20080808,1665,7658,5,5,2,18,1,1,4.491
26002,20080808,1665,7659,5,5,2,1,1,1,4.491
26003,20080808,1665,7663,5,5,2,46,1,1,4.491
26004,20080808,1665,7664,5,5,2,23,1,1,4.491
26005,20080808,1665,7665,5,5,2,73,1,1,4.491
26006,20080808,1665,7666,5,5,2,29,1,1,4.491
26007,20080808,1665,7668,5,5,2,16,1,1,4.491
26008,20080808,1665,7669,5,5,2,78,1,1,4.491
26009,20080808,1665,7751,5,5,2,43,1,1,4.491
26010,20080808,1665,7761,5,5,2,42,1,1,4.491
26011,20080808,1665,7762,5,5,2,55,1,1,4.491
26012,20080808,1665,7778,5,5,2,42,1,1,4.491
26013,20080808,1665,7779,5,5,2,31,1,1,4.491
26014,20080808,1665,7780,5,5,2,56,1,1,4.491
26015,20080808,1665,7905,5,5,2,21,1,1,4.491
26016,20080808,1665,7911,5,5,2,3,1,1,4.491
26017,20080808,1665,7912,5,5,2,89,1,1,4.491
26018,20080808,1665,7917,5,5,2,33,1,1,4.491
26019,20080808,1665,7918,5,5,2,37,1,1,4.491
26020,20080808,1665,7934,5,5,2,8,1,1,4.491
26021,20080808,1665,7976,5,5,2,18,1,1,4.491
26022,20080808,1665,8204,5,5,2,41,1,1,4.491
26023,20080808,1677,11013,5,10,2,28,1,1,4.491
26024,20080808,1677,11014,5,10,2,87,1,1,4.491
26025,20080808,1677,11022,5,10,2,73,1,1,4.491
26026,20080808,1677,11023,5,10,2,34,1,1,4.491
26027,20080808,1677,11332,5,10,2,24,1,1,4.491
26028,20080808,1677,11338,5,10,2,28,1,1,4.491
26029,20080808,1677,11339,5,10,2,46,1,1,4.491
26030,20080808,1677,11340,5,10,2,7,1,1,4.491
26031,20080808,1677,11342,5,10,2,78,1,1,4.491
26032,20080808,1677,11343,5,10,2,29,1,1,4.491
26033,20080808,1677,11344,5,10,2,1,1,1,4.491
26034,20080808,1677,11345,5,10,2,24,1,1,4.491
26035,20080808,1677,11348,5,10,2,26,1,1,4.491
26036,20080808,1677,11351,5,10,2,10,1,1,4.491
26037,20080808,1677,11352,5,10,2,29,1,1,4.491
26038,20080808,1677,11353,5,10,2,18,1,1,4.491
26039,20080808,1677,11356,5,10,2,30,1,1,4.491
26040,20080808,1677,11357,5,10,2,55,1,1,4.491
26041,20080808,1677,11358,5,10,2,44,1,1,4.491
26042,20080808,1677,11735,5,10,2,13,1,1,4.491
26043,20080808,1677,12007,5,10,2,42,1,1,4.491
26044,20080808,1677,12008,5,10,2,43,1,1,4.491
26045,20080808,1677,12012,5,10,2,16,1,1,4.491
26046,20080808,1677,12191,5,10,2,2,1,1,4.491
26047,20080808,1677,12250,5,10,2,53,1,1,4.491
26048,20080808,1677,12251,5,10,2,89,1,1,4.491
26049,20080808,1677,12252,5,10,2,10,1,1,4.491
26050,20080808,1677,12253,5,10,2,20,1,1,4.491
26051,20080808,1677,12255,5,10,2,24,1,1,4.491
26052,20080808,1677,12257,5,10,2,2,1,1,4.491
26053,20080808,1677,12259,5,10,2,32,1,1,4.491
26054,20080808,1677,12260,5,10,2,88,1,1,4.491
26055,20080808,1677,12261,5,10,2,3,1,1,4.491
26056,20080808,1677,12263,5,10,2,75,1,1,4.491
26057,20080808,1677,12264,5,10,2,29,1,1,4.491
26058,20080808,1677,12272,5,10,2,41,1,1,4.491
26059,20080808,1677,12274,5,10,2,74,1,1,4.491
26060,20080808,76,18840,27,10,11,50,1,1,34.155
26061,20080808,1704,9106,5,3,8,43,1,1,6.291
26062,20080808,1704,9140,5,3,8,38,1,1,6.291
26063,20080808,1704,9272,5,3,8,16,1,1,6.291
26064,20080808,1704,9276,5,3,8,78,1,1,6.291
26065,20080808,1704,9277,5,3,8,10,1,1,6.291
26066,20080808,1704,9293,5,3,8,46,1,1,6.291
26067,20080808,1704,9294,5,3,8,23,1,1,6.291
26068,20080808,1704,9295,5,3,8,35,1,1,6.291
26069,20080808,1704,9306,5,3,8,2,1,1,6.291
26070,20080808,1704,9308,5,3,8,45,1,1,6.291
26071,20080808,1704,9309,5,3,8,36,1,1,6.291
26072,20080808,1704,9498,5,3,8,15,1,1,6.291
26073,20080808,1704,9740,5,3,8,83,1,1,6.291
26074,20080808,1704,9742,5,3,8,36,1,1,6.291
26075,20080808,1704,9743,5,3,8,78,1,1,6.291
26076,20080808,1704,9744,5,3,8,3,1,1,6.291
26077,20080808,1704,9745,5,3,8,2,1,1,6.291
26078,20080808,1704,9748,5,3,8,29,1,1,6.291
26079,20080808,1704,9749,5,3,8,79,1,1,6.291
26080,20080808,1704,9750,5,3,8,86,1,1,6.291
26081,20080808,1704,9752,5,3,8,2,1,1,6.291
26082,20080808,1704,9753,5,3,8,83,1,1,6.291
26083,20080808,1704,9755,5,3,8,43,1,1,6.291
26084,20080808,1704,9758,5,3,8,52,1,1,6.291
26085,20080808,1704,9759,5,3,8,10,1,1,6.291
26086,20080808,1704,9763,5,3,8,13,1,1,6.291
26087,20080808,1704,9764,5,3,8,78,1,1,6.291
26088,20080808,1704,10234,5,3,8,21,1,1,6.291
26089,20080808,1704,10238,5,3,8,9,1,1,6.291
26090,20080808,1704,10241,5,3,8,32,1,1,6.291
26091,20080808,1704,10242,5,3,8,52,1,1,6.291
26092,20080808,1704,10243,5,3,8,21,1,1,6.291
26093,20080808,1704,10386,5,3,8,45,1,1,6.291
26094,20080808,1704,10387,5,3,8,22,1,1,6.291
26095,20080808,1704,10697,5,3,8,84,1,1,6.291
26096,20080808,1704,10698,5,3,8,35,1,1,6.291
26097,20080808,1704,10699,5,3,8,30,1,1,6.291
26098,20080808,1704,10706,5,3,8,24,1,1,6.291
26099,20080808,1704,10707,5,3,8,29,1,1,6.291
26100,20080808,1704,10708,5,3,8,80,1,1,6.291
26101,20080808,1704,11008,5,3,8,80,1,1,6.291
26102,20080808,1704,11012,5,3,8,7,1,1,6.291
26103,20080808,1686,8205,5,5,8,25,1,1,6.291
26104,20080808,1686,8207,5,5,8,40,1,1,6.291
26105,20080808,1686,8210,5,5,8,86,1,1,6.291
26106,20080808,1686,8211,5,5,8,42,1,1,6.291
26107,20080808,1686,8215,5,5,8,6,1,1,6.291
26108,20080808,1686,8216,5,5,8,10,1,1,6.291
26109,20080808,1686,8217,5,5,8,2,1,1,6.291
26110,20080808,1686,8222,5,5,8,56,1,1,6.291
26111,20080808,1686,8223,5,5,8,14,1,1,6.291
26112,20080808,1686,8405,5,5,8,16,1,1,6.291
26113,20080808,1686,8634,5,5,8,55,1,1,6.291
26114,20080808,1686,8639,5,5,8,48,1,1,6.291
26115,20080808,1686,8640,5,5,8,24,1,1,6.291
26116,20080808,1686,8657,5,5,8,17,1,1,6.291
26117,20080808,1686,8804,5,5,8,53,1,1,6.291
26118,20080808,1686,9070,5,5,8,38,1,1,6.291
26119,20080808,1686,9077,5,5,8,12,1,1,6.291
26120,20080808,1686,9078,5,5,8,45,1,1,6.291
26121,20080808,1686,9079,5,5,8,25,1,1,6.291
26122,20080808,1686,9081,5,5,8,29,1,1,6.291
26123,20080808,1686,9082,5,5,8,29,1,1,6.291
26124,20080808,1686,9084,5,5,8,41,1,1,6.291
26125,20080808,1686,9089,5,5,8,80,1,1,6.291
26126,20080808,1686,9091,5,5,8,30,1,1,6.291
26127,20080808,1686,9092,5,5,8,45,1,1,6.291
26128,20080808,1686,9095,5,5,8,41,1,1,6.291
26129,20080808,1686,9100,5,5,8,15,1,1,6.291
26130,20080808,1686,9101,5,5,8,54,1,1,6.291
26131,20080808,1686,9102,5,5,8,25,1,1,6.291
26132,20080808,1686,9103,5,5,8,73,1,1,6.291
26133,20080808,2136,18860,3,11,1,87,1,1,400.5
26134,20080808,1094,18860,25,8,1,87,1,1,298.8
26135,20080808,1250,18860,9,3,1,87,1,1,53.991
26136,20080808,1136,18860,25,9,7,87,1,1,432.45
26137,20080808,1652,18860,16,3,1,87,1,1,161.991
26138,20080808,1343,18860,15,4,1,87,1,1,27.9
26139,20080808,2180,18860,3,1,7,87,1,1,134.1
26140,20080808,1047,18860,25,4,6,87,1,1,304.2
26141,20080808,398,18860,24,1,10,87,1,1,344.655
26142,20080808,747,18860,6,4,1,87,1,1,11.655
26143,20080808,1520,18860,10,4,5,87,1,1,252.0
26144,20080808,333,18860,17,13,8,87,1,1,287.1
26145,20080808,924,18860,6,4,8,87,1,1,1.791
26146,20080808,2029,18860,7,3,3,87,1,1,89.991
26147,20080808,2017,18860,7,6,7,87,1,1,89.991
26148,20080808,1144,18860,14,6,7,87,1,1,540.0
26149,20080808,1953,18860,32,3,3,87,1,1,443.7
26150,20080808,2219,18860,12,11,4,87,1,1,91.791
26151,20080808,927,18860,6,1,8,87,1,1,30.591
26152,20080808,382,18860,24,10,4,87,1,1,344.655
26153,20080808,226,18860,4,13,3,87,1,1,269.1
26154,20080808,1419,18860,11,4,5,87,1,1,232.2
26155,20080808,383,18860,24,10,4,87,1,1,539.1
26156,20080808,2457,18860,29,4,3,87,1,1,17.991
26157,20080808,1416,18860,11,4,5,87,1,1,277.2
26158,20080808,1066,18860,25,7,6,87,1,1,280.8
26159,20080808,1647,18860,16,4,1,87,1,1,161.991
26160,20080808,1250,18860,9,3,1,87,1,2,53.991
26161,20080808,1136,18860,25,9,7,87,1,2,432.45
26162,20080808,1652,18860,16,3,1,87,1,2,161.991
26163,20080808,1343,18860,15,4,1,87,1,2,27.9
26164,20080808,2180,18860,3,1,7,87,1,2,134.1
26165,20080808,1047,18860,25,4,6,87,1,2,304.2
26166,20080808,398,18860,24,1,10,87,1,2,344.655
26167,20080808,747,18860,6,4,1,87,1,2,11.655
26168,20080808,1520,18860,10,4,5,87,1,2,252.0
26169,20080808,333,18860,17,13,8,87,1,2,287.1
26170,20080808,924,18860,6,4,8,87,1,2,1.791
26171,20080808,2017,18860,7,6,7,87,1,2,89.991
26172,20080808,1144,18860,14,6,7,87,1,2,540.0
26173,20080808,1953,18860,32,3,3,87,1,2,443.7
26174,20080808,2219,18860,12,11,4,87,1,2,91.791
26175,20080808,927,18860,6,1,8,87,1,2,30.591
26176,20080808,382,18860,24,10,4,87,1,2,344.655
26177,20080808,1419,18860,11,4,5,87,1,2,232.2
26178,20080808,383,18860,24,10,4,87,1,2,539.1
26179,20080808,1416,18860,11,4,5,87,1,2,277.2
26180,20080808,1066,18860,25,7,6,87,1,2,280.8
26181,20080808,1647,18860,16,4,1,87,1,2,161.991
26182,20080808,226,18860,4,13,3,87,1,2,269.1
26183,20080808,76,18840,27,10,11,50,1,2,34.155
26184,20080808,1665,7059,5,5,2,16,1,2,4.491
26185,20080808,1665,7322,5,5,2,52,1,2,4.491
26186,20080808,1665,7359,5,5,2,42,1,2,4.491
26187,20080808,1665,7650,5,5,2,35,1,2,4.491
26188,20080808,1665,7667,5,5,2,89,1,2,4.491
26189,20080808,1665,7752,5,5,2,16,1,2,4.491
26190,20080808,1665,7777,5,5,2,6,1,2,4.491
26191,20080808,669,18893,21,4,9,145,1,2,169.2
26192,20080808,19,7344,22,7,1,20,1,2,98.955
26193,20080808,1707,4970,2,2,2,87,1,2,63.117
26194,20080808,1677,11341,5,10,2,27,1,2,4.491
26195,20080808,1677,11349,5,10,2,56,1,2,4.491
26196,20080808,1677,11968,5,10,2,83,1,2,4.491
26197,20080808,1677,11980,5,10,2,15,1,2,4.491
26198,20080808,1677,12262,5,10,2,80,1,2,4.491
26199,20080808,1677,12273,5,10,2,54,1,2,4.491
26200,20080808,1686,8645,5,5,8,24,1,2,6.291
26201,20080808,1686,9080,5,5,8,3,1,2,6.291
26202,20080808,1686,9096,5,5,8,39,1,2,6.291
26203,20080808,1704,9271,5,3,8,40,1,2,6.291
26204,20080808,1704,9307,5,3,8,30,1,2,6.291
26205,20080808,1704,9738,5,3,8,19,1,2,6.291
26206,20080808,1704,9754,5,3,8,83,1,2,6.291
26207,20080808,2491,18860,1,4,1,87,1,2,22.491
26208,20080808,2491,18860,1,4,1,87,1,3,22.491
26209,20080808,1665,7472,5,5,2,29,1,3,4.491
26210,20080808,669,18893,21,4,9,145,1,3,169.2
26211,20080808,19,7351,22,7,1,26,1,3,98.955
26212,20080808,1677,11017,5,10,2,29,1,3,4.491
26213,20080808,1677,11346,5,10,2,27,1,3,4.491
26214,20080808,1743,11342,2,2,2,78,1,3,25.2
26215,20080808,1686,8209,5,5,8,86,1,3,6.291
26216,20080808,1686,8642,5,5,8,78,1,3,6.291
26217,20080808,1686,8770,5,5,8,54,1,3,6.291
26218,20080808,1704,10235,5,3,8,45,1,3,6.291
26219,20080808,1704,10702,5,3,8,78,1,3,6.291
26220,20080808,76,18840,27,10,11,50,1,3,34.155
26221,20080808,1094,18860,25,8,1,87,1,3,298.8
26222,20080808,1250,18860,9,3,1,87,1,3,53.991
26223,20080808,1136,18860,25,9,7,87,1,3,432.45
26224,20080808,1343,18860,15,4,1,87,1,3,27.9
26225,20080808,2180,18860,3,1,7,87,1,3,134.1
26226,20080808,398,18860,24,1,10,87,1,3,344.655
26227,20080808,747,18860,6,4,1,87,1,3,11.655
26228,20080808,333,18860,17,13,8,87,1,3,287.1
26229,20080808,924,18860,6,4,8,87,1,3,1.791
26230,20080808,2029,18860,7,3,3,87,1,3,89.991
26231,20080808,2017,18860,7,6,7,87,1,3,89.991
26232,20080808,1144,18860,14,6,7,87,1,3,540.0
26233,20080808,1953,18860,32,3,3,87,1,3,443.7
26234,20080808,927,18860,6,1,8,87,1,3,30.591
26235,20080808,226,18860,4,13,3,87,1,3,269.1
26236,20080808,1419,18860,11,4,5,87,1,3,232.2
26237,20080808,383,18860,24,10,4,87,1,3,539.1
26238,20080808,2457,18860,29,4,3,87,1,3,17.991
26239,20080808,1416,18860,11,4,5,87,1,3,277.2
26240,20080808,1066,18860,25,7,6,87,1,3,280.8
26241,20080808,1047,18860,25,4,6,87,1,3,304.2
26242,20080808,1647,18860,16,4,1,87,1,3,161.991
26243,20080808,2491,18860,1,4,1,87,1,4,22.491
26244,20080808,1665,7316,5,5,2,119,1,4,4.491
26245,20080808,1665,7350,5,5,2,37,1,4,4.491
26246,20080808,1665,7662,5,5,2,86,1,4,4.491
26247,20080808,1707,4964,2,2,2,79,1,4,63.117
26248,20080808,1677,11024,5,10,2,41,1,4,4.491
26249,20080808,1677,12249,5,10,2,73,1,4,4.491
26250,20080808,1686,9075,5,5,8,30,1,4,6.291
26251,20080808,1686,9090,5,5,8,73,1,4,6.291
26252,20080808,1686,9099,5,5,8,44,1,4,6.291
26253,20080808,76,18840,27,10,11,50,1,4,34.155
26254,20080808,2136,18860,3,11,1,87,1,4,400.5
26255,20080808,1094,18860,25,8,1,87,1,4,298.8
26256,20080808,1136,18860,25,9,7,87,1,4,432.45
26257,20080808,1652,18860,16,3,1,87,1,4,161.991
26258,20080808,1343,18860,15,4,1,87,1,4,27.9
26259,20080808,2180,18860,3,1,7,87,1,4,134.1
26260,20080808,1047,18860,25,4,6,87,1,4,304.2
26261,20080808,1520,18860,10,4,5,87,1,4,252.0
26262,20080808,924,18860,6,4,8,87,1,4,1.791
26263,20080808,2029,18860,7,3,3,87,1,4,89.991
26264,20080808,2017,18860,7,6,7,87,1,4,89.991
26265,20080808,1953,18860,32,3,3,87,1,4,443.7
26266,20080808,2219,18860,12,11,4,87,1,4,91.791
26267,20080808,382,18860,24,10,4,87,1,4,344.655
26268,20080808,226,18860,4,13,3,87,1,4,269.1
26269,20080808,1419,18860,11,4,5,87,1,4,232.2
26270,20080808,383,18860,24,10,4,87,1,4,539.1
26271,20080808,2457,18860,29,4,3,87,1,4,17.991
26272,20080808,1066,18860,25,7,6,87,1,4,280.8
26273,20080808,1647,18860,16,4,1,87,1,4,161.991
26274,20080809,1755,12806,2,2,2,78,1,1,58.41
26275,20080809,1755,13237,2,2,2,84,1,1,58.41
26276,20080809,1755,13238,2,2,2,82,1,1,58.41
26277,20080809,1755,13276,2,2,2,33,1,1,58.41
26278,20080809,1755,13448,2,2,2,2,1,1,58.41
26279,20080809,1755,13449,2,2,2,82,1,1,58.41
26280,20080809,1755,13451,2,2,2,86,1,1,58.41
26281,20080809,1755,13452,2,2,2,10,1,1,58.41
26282,20080809,1755,13491,2,2,2,53,1,1,58.41
26283,20080809,222,12595,4,3,3,15,1,1,512.1
26284,20080809,222,12669,4,3,3,3,1,1,512.1
26285,20080809,222,12670,4,3,3,20,1,1,512.1
26286,20080809,222,12672,4,3,3,53,1,1,512.1
26287,20080809,222,12673,4,3,3,79,1,1,512.1
26288,20080809,222,12675,4,3,3,44,1,1,512.1
26289,20080809,222,12678,4,3,3,23,1,1,512.1
26290,20080809,243,12679,4,4,1,6,1,1,368.1
26291,20080809,243,12681,4,4,1,41,1,1,368.1
26292,20080809,243,12684,4,4,1,2,1,1,368.1
26293,20080809,243,12686,4,4,1,18,1,1,368.1
26294,20080809,243,12687,4,4,1,43,1,1,368.1
26295,20080809,243,12690,4,4,1,26,1,1,368.1
26296,20080809,243,12702,4,4,1,56,1,1,368.1
26297,20080809,200,12704,4,4,3,28,1,1,494.1
26298,20080809,200,12705,4,4,3,18,1,1,494.1
26299,20080809,200,12706,4,4,3,44,1,1,494.1
26300,20080809,200,12707,4,4,3,84,1,1,494.1
26301,20080809,200,12709,4,4,3,41,1,1,494.1
26302,20080809,200,12710,4,4,3,42,1,1,494.1
26303,20080809,200,12711,4,4,3,53,1,1,494.1
26304,20080809,200,12712,4,4,3,86,1,1,494.1
26305,20080809,200,12714,4,4,3,32,1,1,494.1
26306,20080809,250,12716,4,4,1,1,1,1,476.1
26307,20080809,250,12718,4,4,1,7,1,1,476.1
26308,20080809,250,12719,4,4,1,15,1,1,476.1
26309,20080809,250,12721,4,4,1,52,1,1,476.1
26310,20080809,250,12722,4,4,1,42,1,1,476.1
26311,20080809,250,12723,4,4,1,55,1,1,476.1
26312,20080809,250,12724,4,4,1,6,1,1,476.1
26313,20080809,1878,9184,23,6,1,76,1,1,1790.1
26314,20080809,1878,9186,23,6,1,44,1,1,1790.1
26315,20080809,1807,13493,2,2,2,18,1,1,28.8
26316,20080809,1807,13500,2,2,2,37,1,1,28.8
26317,20080809,1807,13618,2,2,2,29,1,1,28.8
26318,20080809,1807,13620,2,2,2,44,1,1,28.8
26319,20080809,1807,13621,2,2,2,22,1,1,28.8
26320,20080809,1807,13651,2,2,2,6,1,1,28.8
26321,20080809,1802,13652,2,2,2,83,1,1,28.8
26322,20080809,1802,13653,2,2,2,84,1,1,28.8
26323,20080809,1802,13733,2,2,2,25,1,1,28.8
26324,20080809,1802,13737,2,2,2,76,1,1,28.8
26325,20080809,1802,13738,2,2,2,79,1,1,28.8
26326,20080809,1802,13741,2,2,2,8,1,1,28.8
26327,20080809,1802,13743,2,2,2,44,1,1,28.8
26328,20080809,1802,13744,2,2,2,1,1,1,28.8
26329,20080809,1802,13746,2,2,2,33,1,1,28.8
26330,20080809,614,18880,20,4,10,146,1,1,899.1
26331,20080809,568,18880,20,3,9,146,1,1,449.1
26332,20080809,605,18880,20,3,1,146,1,1,413.1
26333,20080809,114,18840,27,10,10,50,1,1,224.991
26334,20080809,311,18860,17,3,8,87,1,1,251.1
26335,20080809,1115,18860,25,3,7,87,1,1,295.2
26336,20080809,1048,18860,25,3,6,87,1,1,384.3
26337,20080809,1643,18860,16,11,1,87,1,1,52.092
26338,20080809,1238,18860,14,6,7,87,1,1,151.2
26339,20080809,967,18860,13,11,6,87,1,1,169.65
26340,20080809,754,18860,6,4,1,87,1,1,26.91
26341,20080809,1324,18860,15,4,1,87,1,1,35.091
26342,20080809,336,18860,17,13,8,87,1,1,629.1
26343,20080809,905,18860,6,6,8,87,1,1,68.391
26344,20080809,1299,18860,9,6,1,87,1,1,22.5
26345,20080809,1557,18860,10,1,5,87,1,1,279.0
26346,20080809,1066,18860,25,7,6,87,1,1,280.8
26347,20080809,2156,18860,3,1,4,87,1,1,134.1
26348,20080809,493,18860,30,4,4,87,1,1,233.1
26349,20080809,789,18860,6,1,1,87,1,1,26.91
26350,20080809,802,18860,6,1,1,87,1,1,13.95
26351,20080809,1362,18860,15,1,1,87,1,1,15.291
26352,20080809,1178,18860,14,1,7,87,1,1,898.2
26353,20080809,470,18860,30,4,9,87,1,1,116.1
26354,20080809,1370,18860,15,1,1,87,1,1,42.696
26355,20080809,1195,18860,14,11,7,87,1,1,589.5
26356,20080809,2044,18860,7,4,3,87,1,1,179.991
26357,20080809,1016,18860,13,12,6,87,1,1,133.2
